Datetime,Tweet Id,Username,Text
2020-11-30 07:55:15+00:00,1333318662321684480,catlannn,"truly my body just wants me to eat plant based. I’m very allergic to all dairy, never liked meat very much and I caNNOT with ANY taste or even the mere smell of eggs 🤢🤢"
2020-11-30 04:53:57+00:00,1333273035516702720,ojtgdajuice,This isn’t just a oh I’ve seen one plant based documentary or oh I’ve read one article about the meat and dairy industry rant. It’s been a constant curiosity and watching and learning and it’s come to the point where I’m thinking is it really this easy?It sounds too good 2 b true
2020-11-30 03:07:50+00:00,1333246333067665408,KrauseTrades,"$TTCF – consolidating nicely, holding that 200MA, deeply oversold, patience swing, big names on it, plant-based meat sector will only grow, growing more than its competitors  

BUYS: sub 16 

Sell: close below 200 MA"
2020-11-30 02:45:10+00:00,1333240626175823872,NeonPinkToes,STOP MAKIING YOUR PLANT BASED FOOD LOOK LIKE IT IS MEAT TO TRICK MEAT EATERS INTO EATING YOUR BULLSHIT
2020-11-30 01:50:55+00:00,1333226975155073024,JusThatRicaan,Them lil plant based sausages I made earlier deff got me nervous Bc they cooked just like real meat n taste like it too lol I fooled my son w it 👌🏽🙂
2020-11-30 01:41:03+00:00,1333224490243743744,sarahsoys,plant-based ppl are worse than meat-eaters. fight about it amongst yourselves.
2020-11-30 00:29:13+00:00,1333206413829693441,Therealslimx,I’ve been eating plant based burgers for the past week and im deadass shocked how much it tastes like real meat 😂
2020-11-30 00:27:11+00:00,1333205901348659200,lydiaaathooo,"Plant based cheese is so nasty , so is plant based meat . Idk how im going to ever go vegetarian"
2020-11-30 00:13:31+00:00,1333202462560317442,EmmaVeidt,The hill I will die on: People don’t ACTUALLY like meat. They crave the spices/seasoning/breading which could be replicated with plant-based alternatives.
2020-11-30 00:06:37+00:00,1333200728458977281,canne05,"If anyone is planning on going vegetarian/plant based and wants to share recipes, let us know! Meat is too much drama 😭"
2020-11-29 23:41:46+00:00,1333194471748452352,ChaoticCell23,Day 2 with no meat. Found plant based chicken alternatives that taste bomb af 🙏🏽
2020-11-29 23:34:06+00:00,1333192541727051776,kayaperryy,"the fact that processed meat is literally a group 1 carcinogen, the same class as cigarettes, asbestos and plutonium and red meat is a group 2 carcinogen and yet people still have the audacity to say a plant based diet is unhealthy??🤥 now that rationale is lost on me"
2020-11-29 23:28:11+00:00,1333191052363243528,_mlissaxo,Deadass went back to eating meat for like almost two weeks now .. tbh I don’t like how I’ve been feeling since so yeahhh just thinking of going back to eating plant based and fish only diet
2020-11-29 22:18:18+00:00,1333173469610201092,anna__online,ok i’m not planning on going full vegan or vegetarian but i am wondering if there are plant based “meat” products  that other omnivorous people enjoy in addition to the occasional meat
2020-11-29 22:11:44+00:00,1333171815670288384,justwow2017,Its sunday. I'm makin spaghetti sauce again. With plant based meat. I've yet to try to make plantballs for it.
2020-11-29 22:07:59+00:00,1333170872589430799,_BlacWallStreet,‘ switching to plant based meat after I eat this 32oz steak.
2020-11-29 19:54:47+00:00,1333137349170049027,moonfaerieee,I haven't eaten red meat since I was 12. But. Impossible (plant based) meat. Is literally bangin.😀😀😀
2020-11-29 19:48:04+00:00,1333135662036307968,owethumack,Rocking as a plant based bbz is tough. We really created a social moment that's based around the consumption of meat. Cacile ba umtu must bring a lunch box to avoid eating bland sides.
2020-11-29 19:11:02+00:00,1333126339960971267,nxwdxh,imagine getting judged by your family for not eating meat only for them to eat all of the plant based food you got for yourself 🥴
2020-11-29 18:25:25+00:00,1333114860553592833,makalah_x,When I cooking for myself my meals gon be mainly plant based cause I cant deal with raw meat atol
2020-11-29 17:01:55+00:00,1333093845047812097,LeslieDurso,"Unilever wants to increase its annual sales of plant-based meat and dairy products five-fold within seven years, hitting €1bn (£900m) by 2027.
""It's a scary target, but it's important we set it,"" the firm said. #GoVegan"
2020-11-29 12:59:38+00:00,1333032875315236864,67SHKOOTER,Yo @CosmicSkeptic and @SBakerMD could I get you two to do a podcast with me being the moderator? The topic being meat vs plant based diet? I love both of you and am genuinely seeking answers.
2020-11-29 10:17:58+00:00,1332992191652741120,stuwhomst,"Okay controversial take

There is no reason any snack products should contain meat/meat products. We have alternatives!!!

There's alternatives to gelatin that are plant based. ""Pork powder"" probably tastes like SHIT. Just flavour your products w herbs and spices!!!!"
2020-11-29 03:06:59+00:00,1332883729732280323,darkvdred,"Vegan is not de way. It's a marketing scheme.
Plant based is de way. 80% plant 20% meat imo.
And lots of fasting."
2020-11-29 01:25:41+00:00,1332858234852364289,solluxe,"I was a vegetarian/vegan-ish for over  years. I’m grateful for that experience because I appreciate vegetables more and eat plant based meals often, despite now being a meat eater."
2020-11-28 23:14:07+00:00,1332825125570420739,blackgarlic84,Is it offensive to plant based eaters to post pictures of meat? I don't want to gross anyone out
2020-11-28 23:09:04+00:00,1332823857468755970,KharalMinahil,"Plant based meat or the blue ribbon virtuoso!
In a world dwelling amid wails of Covid and Climate, can we look up to it as a next boom?
With the right massive process engineering and efficient optimisation, I think this might be a chance for us to catch! #climateactionnow #COVID"
2020-11-28 23:08:21+00:00,1332823677264666625,DaeaStFlorence,"I eat fish (&amp; the odd chicken here &amp; there) - but no red meat at all. Mostly the ""meat"" I eat is vegan/plant based.

I get why people wash rice. 
I get why people wash fruit or veg.
But do people really wash raw meat before cooking? I didn't know this was a thing? 🤔"
2020-11-28 22:35:03+00:00,1332815297053679616,bulkmeats1,you’re not plant-based you’re literally made of meat
2020-11-28 21:59:53+00:00,1332806445855813633,Greeneyed_5,I respect those that are vegan and I actually try to implement more plant based things in the diet than always having to have meat but pushy vegans are annoying as hell. Forcing that thought makes me want to do the opposite lol
2020-11-28 21:53:11+00:00,1332804758109782016,feetsofmagic_,"If you’re black and curious about slowly eating more plant based, what it does to your body, the racism inherent in meat consumption, etc, dm me! A black vegan talked to me when I, not caring about animals, dubbed it a white thing and it changed my whole ass perception for good."
2020-11-28 21:47:08+00:00,1332803236336726024,NHDesignerMom,"Pizza Hut now is offering ""Plant-Based Beyond Italian Sausage."" How many of these large food corporations are using lab-made meat substitutes now? The more time that passes, the more @IceAgeFarmer is proven correct."
2020-11-28 20:25:07+00:00,1332782594207920129,Artizzahn,"I like plant based burgers

*meat plant"
2020-11-28 20:07:14+00:00,1332778095145869313,imsodunwu,My sister &amp; mom telling me that eating more plant based is healthy like ??? You know I’ve vegan right ?? You know I stopped eating meat at the age of 16 right ????
2020-11-28 19:20:27+00:00,1332766322497875983,pauldperrycc,"I like to watch Maria in the morning on Saturday. She was/is a real pioneer in business journalism, but this morning one of her guests was the CEO of a large chain pizza restaurant. He was extolling the virtues of a certain plant based ""meat"" he is now offering as a pizza topping"
2020-11-28 19:09:33+00:00,1332763577812455426,anna_botana,I’m trying the plant based meat from chipotle and am scared I won’t like it 😳
2020-11-28 19:06:19+00:00,1332762763853230081,gorjessbrown,Yeah plant based meats don’t always taste just like real meat but I mean why on earth would u want it to taste like blood? Lol u think blood taste good cause ur used to it but our reality of what is actually good has been screwed with lol
2020-11-28 18:18:50+00:00,1332750815472218112,ChefGruel,"Imagine if instead of plant-based meat, someone invented meat-based plants? Romaine that eats like a Ribeye. Who wants in?"
2020-11-28 17:54:40+00:00,1332744734268223488,MurphyMcIzzie,"For my 2021 resolution, I've decided to only eat plant-based food.  However, in order to not be too extreme, I will be including foods from the meat-packing plant."
2020-11-28 17:06:18+00:00,1332732562595262464,pullsbytish,"One thing I am learning in this spiritual journey is my body is becoming more and more sensitive to everything I eat. No red meat, no dairy, no swine...think I’m going to slowly transition into a plant based diet"
2020-11-28 16:21:20+00:00,1332721247394861058,gwobondye,"After trying veganism, pescatarianism, fruitarianism to plant based. I can honestly say plant based is the best one to me. You base majority of your diet around plant based foods/meals but you still treat yourself to certain things like a nice cut of meat or shake shack lol."
2020-11-28 14:48:06+00:00,1332697784403812353,JasenThorpe,"I know there are a bunch of plant-based fake meats for vegans, but can anyone recommend a meat-based plant for carnivores? Like, broccoli made out of steak. Or a tortilla made of bacon? Thank you!"
2020-11-28 14:36:58+00:00,1332694982755573764,DoItTheRightRAE,thanksgiving food was good but my body feels better without it (specifically the meat &amp; cheese). plant based me pleaaaaaase.
2020-11-28 14:36:19+00:00,1332694818795958274,princessputana,Nighas be like “u ate CHEESE?!” But ur VEGAN! The point of choosing a plant-based lifestyle is to reduce the amount of meat that you use. Not judge people who eat differently than you do. I hate uppity vegans.
2020-11-28 14:24:52+00:00,1332691936596123656,keshiamwhite,"Healthy Lifestyle Practices to boost your immune system:

Exercise regularly (cardio + strength training)
Eat a healthy diet (fruits, veggies, lean meat or plant-based protein, whole grains, legumes)
Get enough sleep
Stay away from things that stress you out 
Drink enough water"
2020-11-28 13:44:02+00:00,1332681661289525249,netiveus348,"Nearly a year ago at the ripe age of 60 I decided to became a non meat eater,I still drink milk and eat cheese and eggs, but with the vast selection of plant based food on sale it was and is fairly easy,So if u r looking for a New Years resolution give it a try😊"
2020-11-28 08:50:49+00:00,1332607870601465859,lowcal111,i want to be vegetarian i lowered my meat consumption a lot this year. cliché but my new years resolution would be to be vegetarian then slowly transition to being plant based
2020-11-28 06:04:39+00:00,1332566052719497218,krisdinee,"listen this nigga hannibal. i just... 

aight you wanna murder rude people? i get it pal. fine with me. but sir u dont got to eat them!!!!!! why u eating people?! 

whats wrong with chicken? or beef? how about some plant based meat???"
2020-11-28 04:22:05+00:00,1332540241819828227,madrugada007,Whilst I am in full support of #Movember @Movember it is  disappointing to see how little attention is paid to diet.  In particular heart disease&amp; prostrate cancer are strongly linked to poor dietary choices including meat.A plant based significantly increases men’s health
